0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,target
0.20176186827672105,-0.675417326,-0.839969992,-0.345850806,1.2052957912838722,-1.105051543,0.3190178380300964,0.00952285,-1.039773504,0.38868394752980934,-0.960617125,-0.43667351,0.3551897989328202,-0.509754567,0.33386419432348463,-1.174342334,0.3165251663086799,0.9077587678603066,0.37108731889222346,-1.296265362,1.7725561972138328,-1.021571876,1.2373592687491815,-0.628335633,-0.353444413,0.087748405,-1.069531653,-0.009023263,0.16089095562524283,-0.45548569,-0.330101315,-0.053831351,0.46950214327648887,-0.18192439,0.19543406944695396,-0.748431751,2.0955174269115298,-1.727310223,0.7665119362721542,-1.386611346,-0.790447986,-1.631510184,0.3624021846116807,0.579005963,-0.45080013,-0.756866615,-0.483595464,-1.586688249,-0.701466325,-1.855694537,-156.6713282
1.3329824482194443,-0.754910765,-0.577479853,0.14079266203564073,-0.810730707,-0.99487936,-0.925172049,0.7147539965007041,0.23139493438181336,-0.484562599,-0.130057762,-0.821986842,0.6271411851843924,-0.316557095,0.12244481021790485,0.4603467547757067,0.9750854111242374,1.5558767925358903,0.36904624044079287,0.35990337737075495,-0.914285108,-0.501559624,-0.71547663,0.43392616726970595,0.6277026415273679,-1.25611718,-0.139008198,1.399229543666172,1.7358706524979277,-1.057215599,0.4115985034825038,0.6532960425403728,-0.328040264,1.3443591445473404,-0.827365014,-0.85430625,-1.906233117,1.202888455320522,0.23704560706147523,-0.501592321,-0.452396829,0.3131193720595976,0.063135147,0.4440025843324494,1.1189741192920495,-1.001008158,-1.809880477,0.28818391900358264,-0.779788308,0.995915287,26.276285351532195
0.1498528443352717,-1.106362233,0.061701297064388504,-1.108309884,-0.063234589,0.21081213548636513,-0.004823438,-1.63706455,0.3377035474019435,-0.417938296,0.7366302099246169,0.14064142205260052,-0.126814344,0.9347952593297097,1.235551958523042,0.4236868110131042,0.8205875478593025,1.3660046157836676,0.2702611445311842,0.5217114598305327,-0.515556831,-0.129929731,0.2657853479061447,-0.211391581,-1.107855441,-1.363532548,-1.189007357,1.418129370434805,0.001610542,0.6126658205386478,0.4013358657662305,0.8847160551129433,0.3231280444199451,-0.120426108,0.46621169744338664,0.6011357570199709,0.26218642152723914,-0.24235875,-0.848140632,-1.460660513,1.022728575248276,0.6080813408476492,-1.113246295,0.6806617683214788,-0.227866684,1.1439179476505807,1.541012092210394,-0.35423323,0.34684309234686145,-0.889157471,-232.3349043
-0.201746369,-1.336452162,-1.508839117,-1.203833335,-0.875808967,0.2215121165627216,0.7546570992900958,0.12222476153363654,-0.298917816,-0.874882764,-0.665607159,0.16377163565403322,0.7905942316186853,1.2686583781772236,0.5302508307303214,-0.809137117,0.6663474772239653,0.7706463930764655,0.6607587890196822,1.1693963865652748,-1.163627814,-1.549030249,-1.635164894,2.0285964072602662,-0.741657476,-1.686060132,-1.511640487,-0.446063456,0.5063967459030729,0.5081202295004901,0.6281467266000896,-1.310914046,-2.090520463,-0.294442557,0.5406949642629462,-0.176142763,-0.222392071,-0.594376772,0.9407831905998091,-0.692651912,-0.80360166,0.6280620872008725,3.0346760954819567,2.2652530193045166,-0.054833039,-0.888298239,1.2462307781656337,0.17948130375668603,0.48867198433484277,-1.060962037,341.14836802955284
-0.601185161,-0.048687733,-0.730702421,-1.073889677,0.45459661987424554,0.10548826906203021,0.079581129,-0.520007004,0.42616713307686327,0.726010427,-0.720384968,-1.368087696,-0.154889117,1.4444657508408503,-0.176391208,-0.444531935,0.2052806216812363,-0.036628994,1.0960910277300497,-2.563492478,-0.816958312,-0.054443636,1.3422929175383098,0.4917716717610399,0.8968640625822945,-0.64907231,0.018453078837029874,-0.085471262,-0.295879685,-0.952318674,1.2393456336021942,0.12538262330640831,-0.409827942,-0.05390125,-1.302078095,0.6745911399729068,-0.133483558,-1.08161064,-2.242964837,-0.310574964,1.008030217063221,-0.722961334,1.6748737119361659,-0.217626024,0.097503218,-0.94174477,1.3978952386648618,0.6535086604757724,-0.532136378,-0.758894849,-183.1998707
1.4658999540733646,0.5645387206084385,0.43067413472827953,0.79447482,1.3124224122295929,1.048256070564272,0.7259624464738798,0.7942293575328563,0.13129870488298043,-0.963169602,-0.482853832,-0.941217897,-1.190829713,0.7175695233908007,-1.000167258,1.0030278688834895,0.86524108,-1.565542335,0.7393896368737378,-0.410030817,-1.474856467,1.261818104475518,0.7726106520972582,-0.053438639,-1.872282669,0.3517590104389145,0.7109718080815753,-1.001200948,-1.612762575,1.221454584,0.5579969948750791,-1.77975302,0.7581966620101799,1.743637797833161,-0.747972717,-1.892253145,0.8472732766137875,-2.158953497,0.3231372090991971,-2.186103251,-0.211436753,1.3365111511893122,-0.404717353,0.013112503933445653,1.9262345847493454,1.174296667978165,0.7950569044121191,-0.800186731,-0.457077538,-0.521524137,146.7120757
-0.310147223,0.6496746709376966,0.21561258069921624,-0.77149107,-0.623867128,0.023129581987816346,1.3250759685971933,-0.264787919,-0.150902719,-1.029670814,-0.066010117,-0.676814839,0.11572624839370624,-0.409358333,0.17450416390705514,0.11181323318642093,-1.75330385,0.4690424753470119,1.4576186706140486,0.417209696,-0.376942209,-2.839668762,1.1558580053328487,0.4920385828968639,1.7651552522818283,-0.146960914,1.2370017681371792,-0.168971277,-1.423912893,-0.762142939,-0.649457888,-1.250836345,0.058208838,0.8389519280586368,0.19009491124038919,-0.462269896,-1.259279769,-0.390872612,0.3210255942258285,-0.952928991,0.14548935871884192,-1.178599496,1.0489115195367058,-1.521364246,0.5206811295182776,0.5215252898142897,0.5849404652075819,0.6026156397451881,-0.351769566,-0.296521367,-3.788336942
1.2547201899848937,1.3382082570673677,1.060266276056041,0.8484232450519712,-1.885600139,0.2506094780457552,0.46134458489487823,-0.007774246,0.48430384572387125,0.22857408308315724,0.3643841871866694,-1.308792416,1.0956603229628115,1.2648609761158476,1.196803144160972,0.21969127821953832,-0.828451066,0.24447425879330603,0.4190389188199253,-1.24801923,0.4794928532337088,-0.980349998,0.8943219540249222,-0.252909236,0.27084911826408054,-0.084325013,-0.95635637,-1.080859224,-1.239150182,1.609478289,-2.078188262,1.4221904102396403,-0.950622726,0.42561207428353215,-0.150856833,0.11879737580447729,-1.203190395,-0.988313766,-1.604946974,0.6258100440442999,-1.361779441,1.457164293177099,1.5606471640094546,-0.27572123,-0.059401642,0.5308405466076945,-0.432347676,0.36433537612657396,2.021042393784529,1.2353922173626672,-13.39654252
-0.200594454,-0.071883659,-0.154826547,0.6740102519982518,-0.674158896,-0.165855561,-0.428062056,-0.583401681,0.45120420036038617,0.30061175137946194,0.42120623325474293,-1.716575075,0.47497610023636944,-0.328329106,-0.267667574,0.3586733865980529,0.555611971,0.21093607970661019,-0.221311915,-0.238054514,0.8500243722692662,0.6162960598744046,-1.090271552,-2.959896025,-0.810434711,-0.281375592,0.1261231902021946,0.4636799037770151,-1.536078566,-1.591562214,-0.137541115,-0.40228977,-0.23802696,-0.060793022,-0.050631181,1.0582865283562695,0.3493453208548265,-2.466010063,-2.290948854,-0.334659806,0.8910594926724299,0.7070114510836518,-0.328968087,-0.290159669,-0.985190356,-0.096387001,0.2082974543498938,0.2754618608870855,-0.661007435,0.8839203453248751,-183.0219511
-0.507583018,0.6450942001684912,-0.622100006,0.13990139919074082,0.37802684659218866,-0.120836079,0.010938205,2.627627664326906,-0.344249937,0.4649200607231835,0.028853932,0.5080181680860283,2.2376680205212525,-0.893931627,1.146024382176597,2.211398396,-0.662304007,-0.00598213,0.44924883534720567,-0.627852066,1.944022151,-0.377741107,-2.510543095,0.9305196346468203,-0.346760717,-0.987930942,2.120874011066043,-0.585242977,-0.221010803,1.8083109940611473,0.2712457933953264,-0.589794897,0.1561224724470603,-2.48059467,-3.691238412,-0.857912855,-0.540907698,-0.665074162,-1.407973198,0.17011496897780895,-1.179768003,-1.032177012,-0.541187353,0.5978527069826969,0.6795626324498077,1.8174464303164124,0.041026555,-2.512324319,0.41205777416883393,-1.788812747,-121.7142438
